Grism calibration created 2022/03/02 using Iowa Robotic Telescope, SBIG Aluma AC4040, Filter: 6
0.56, 1.844e-05, 0.251, 363.80
1348, 2948, 1623, 1673
450.19 115229.4516
450.46 115666.6494
450.72 116104.7779
450.98 116543.8383
451.25 116983.8319
451.51 117424.7595
451.77 117866.6218
452.04 118309.4192
452.30 118753.1519
452.56 119197.8193
452.83 119643.4218
453.09 120089.9579
453.36 120537.4278
453.62 120985.8294
453.88 121435.1616
454.15 121885.4231
454.41 122336.6118
454.67 122788.7256
454.94 123241.7619
455.20 123695.7188
455.47 124150.5928
455.73 124606.3813
455.99 125063.0807
456.26 125520.6873
456.52 125979.1976
456.79 126438.6075
457.05 126898.9125
457.32 127360.1087
457.58 127822.1910
457.84 128285.1544
458.11 128748.9940
458.37 129213.7038
458.64 129679.2788
458.90 130145.7130
459.17 130612.9997
459.43 131081.1336
459.70 131550.1075
459.96 132019.9149
460.23 132490.5488
460.49 132962.0018
460.76 133434.2670
461.02 133907.3371
461.28 134381.2032
461.55 134855.8582
461.81 135331.2936
462.08 135807.5010
462.34 136284.4715
462.61 136762.1967
462.87 137240.6680
463.14 137719.8752
463.40 138199.8098
463.67 138680.4619
463.94 139161.8215
464.20 139643.8789
464.47 140126.6241
464.73 140610.0466
465.00 141094.1360
465.26 141578.8814
465.53 142064.2723
465.79 142550.2974
466.06 143036.9459
466.32 143524.2063
466.59 144012.0671
466.85 144500.5164
467.12 144989.5427
467.39 145479.1337
467.65 145969.2775
467.92 146459.9617
468.18 146951.1739
468.45 147442.9015
468.72 147935.1318
468.98 148427.8518
469.25 148921.0485
469.51 149414.7089
469.78 149908.8198
470.05 150403.3674
470.31 150898.3383
470.58 151393.7192
470.84 151889.4956
471.11 152385.6537
471.38 152882.1805
471.64 153379.0604
471.91 153876.2800
472.18 154373.8245
472.44 154871.6796
472.71 155369.8306
472.97 155868.2630
473.24 156366.9622
473.51 156865.9123
473.77 157365.0991
474.04 157864.5074
474.31 158364.1224
474.57 158863.9276
474.84 159363.9091
475.11 159864.0506
475.37 160364.3366
475.64 160864.7518
475.91 161365.2803
476.17 161865.9067
476.44 162366.6148
476.71 162867.3889
476.98 163368.2134
477.24 163869.0714
477.51 164369.9476
477.78 164870.8259
478.04 165371.6896
478.31 165872.5231
478.58 166373.3098
478.85 166874.0333
479.11 167374.6774
479.38 167875.2261
479.65 168375.6622
479.92 168875.9700
480.18 169376.1324
480.45 169876.1333
480.72 170375.9559
480.99 170875.5840
481.25 171375.0005
481.52 171874.1891
481.79 172373.1334
482.06 172871.8164
482.32 173370.2219
482.59 173868.3324
482.86 174366.1325
483.13 174863.6049
483.40 175360.7325
483.66 175857.4992
483.93 176353.8885
484.20 176849.8835
484.47 177345.4677
484.74 177840.6245
485.00 178335.3371
485.27 178829.5890
485.54 179323.3639
485.81 179816.6455
486.08 180309.4166
486.34 180801.6611
486.61 181293.3628
486.88 181784.5049
487.15 182275.0715
487.42 182765.0458
487.69 183254.4119
487.96 183743.1534
488.22 184231.2541
488.49 184718.6977
488.76 185205.4688
489.03 185691.5504
489.30 186176.9273
489.57 186661.5833
489.84 187145.5022
490.11 187628.6691
490.37 188111.0673
490.64 188592.6815
490.91 189073.4967
491.18 189553.4966
491.45 190032.6658
491.72 190510.9894
491.99 190988.4519
492.26 191465.0381
492.53 191940.7326
492.80 192415.5205
493.06 192889.3877
493.33 193362.3179
493.60 193834.2972
493.87 194305.3107
494.14 194775.3441
494.41 195244.3824
494.68 195712.4115
494.95 196179.4175
495.22 196645.3856
495.49 197110.3021
495.76 197574.1532
496.03 198036.9242
496.30 198498.6023
496.57 198959.1733
496.84 199418.6240
497.11 199876.9410
497.38 200334.1111
497.65 200790.1202
497.92 201244.9567
498.19 201698.6069
498.46 202151.0581
498.73 202602.2977
499.00 203052.3134
499.27 203501.0919
499.54 203948.6221
499.81 204394.8911
500.08 204839.8872
500.35 205283.5987
500.62 205726.0136
500.89 206167.1203
501.16 206606.9075
501.43 207045.3639
501.70 207482.4783
501.97 207918.2399
502.24 208352.6373
502.51 208785.6606
502.78 209217.2991
503.05 209647.5413
503.32 210076.3777
503.59 210503.7989
503.86 210929.7942
504.14 211354.3534
504.41 211777.4681
504.68 212199.1276
504.95 212619.3231
505.22 213038.0457
505.49 213455.2861
505.76 213871.0353
506.03 214285.2853
506.30 214698.0271
506.57 215109.2523
506.84 215518.9528
507.12 215927.1210
507.39 216333.7488
507.66 216738.8281
507.93 217142.3526
508.20 217544.3139
508.47 217944.7049
508.74 218343.5190
509.01 218740.7495
509.29 219136.3897
509.56 219530.4329
509.83 219922.8734
510.10 220313.7046
510.37 220702.9205
510.64 221090.5157
510.92 221476.4846
511.19 221860.8218
511.46 222243.5222
511.73 222624.5804
512.00 223003.9917
512.27 223381.7519
512.55 223757.8561
512.82 224132.3001
513.09 224505.0798
513.36 224876.1916
513.63 225245.6309
513.91 225613.3951
514.18 225979.4799
514.45 226343.8829
514.72 226706.6010
515.00 227067.6308
515.27 227426.9704
515.54 227784.6169
515.81 228140.5683
516.08 228494.8218
516.36 228847.3762
516.63 229198.2300
516.90 229547.3809
517.17 229894.8276
517.45 230240.5704
517.72 230584.6058
517.99 230926.9353
518.26 231267.5570
518.54 231606.4709
518.81 231943.6766
519.08 232279.1743
519.36 232612.9636
519.63 232945.0455
519.90 233275.4201
520.17 233604.0881
520.45 233931.0502
520.72 234256.3074
520.99 234579.8616
521.27 234901.7132
521.54 235221.8646
521.81 235540.3171
522.09 235857.0723
522.36 236172.1334
522.63 236485.5015
522.91 236797.1801
523.18 237107.1706
523.45 237415.4773
523.73 237722.1019
524.00 238027.0483
524.27 238330.3198
524.55 238631.9195
524.82 238931.8514
525.09 239230.1195
525.37 239526.7269
525.64 239821.6794
525.91 240114.9801
526.19 240406.6340
526.46 240696.6456
526.74 240985.0197
527.01 241271.7621
527.28 241556.8768
527.56 241840.3700
527.83 242122.2473
528.11 242402.5140
528.38 242681.1758
528.65 242958.2392
528.93 243233.7100
529.20 243507.5947
529.48 243779.8996
529.75 244050.6318
530.02 244319.7974
530.30 244587.4031
530.57 244853.4571
530.85 245117.9660
531.12 245380.9375
531.40 245642.3786
531.67 245902.2973
531.94 246160.7016
532.22 246417.5990
532.49 246672.9981
532.77 246926.9065
533.04 247179.3334
533.32 247430.2869
533.59 247679.7751
533.87 247927.8077
534.14 248174.3936
534.42 248419.5409
534.69 248663.2600
534.97 248905.5594
535.24 249146.4481
535.52 249385.9369
535.79 249624.0349
536.07 249860.7518
536.34 250096.0977
536.62 250330.0828
536.89 250562.7169
537.17 250794.0101
537.44 251023.9726
537.72 251252.6165
537.99 251479.9509
538.27 251705.9864
